Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-25 09:05:00+01:00,19459.509765625,19468.150390625,19453.029296875,19454.650390625,0,0.0,0.0
2024-11-25 09:10:00+01:00,19454.7109375,19455.05078125,19431.099609375,19451.619140625,0,0.0,0.0
2024-11-25 09:15:00+01:00,19451.19921875,19454.2109375,19408.41015625,19409.849609375,0,0.0,0.0
2024-11-25 09:20:00+01:00,19409.740234375,19414.810546875,19397.869140625,19403.7109375,0,0.0,0.0
2024-11-25 09:25:00+01:00,19403.7109375,19408.240234375,19389.970703125,19402.900390625,0,0.0,0.0
2024-11-25 09:30:00+01:00,19402.80078125,19402.80078125,19387.0,19397.720703125,0,0.0,0.0
2024-11-25 09:35:00+01:00,19397.4609375,19413.189453125,19395.55078125,19409.26953125,0,0.0,0.0
2024-11-25 09:40:00+01:00,19408.94921875,19419.099609375,19399.94921875,19414.380859375,0,0.0,0.0
2024-11-25 09:45:00+01:00,19414.19921875,19414.19921875,19394.73046875,19409.55078125,0,0.0,0.0
2024-11-25 09:50:00+01:00,19409.490234375,19409.630859375,19376.009765625,19377.5703125,0,0.0,0.0
2024-11-25 09:55:00+01:00,19377.369140625,19384.48046875,19371.240234375,19371.240234375,0,0.0,0.0
2024-11-25 10:00:00+01:00,19371.099609375,19380.0390625,19360.0,19365.75,0,0.0,0.0
2024-11-25 10:05:00+01:00,19365.349609375,19383.490234375,19364.439453125,19382.5,0,0.0,0.0
2024-11-25 10:10:00+01:00,19382.5,19391.55078125,19380.73046875,19388.69921875,0,0.0,0.0
2024-11-25 10:15:00+01:00,19388.640625,19408.240234375,19388.259765625,19408.240234375,0,0.0,0.0
2024-11-25 10:20:00+01:00,19408.330078125,19408.55078125,19392.2109375,19395.330078125,0,0.0,0.0
2024-11-25 10:25:00+01:00,19395.369140625,19402.439453125,19388.33984375,19400.689453125,0,0.0,0.0
2024-11-25 10:30:00+01:00,19399.900390625,19405.349609375,19396.80078125,19398.9609375,0,0.0,0.0
2024-11-25 10:35:00+01:00,19398.9609375,19402.44921875,19392.9296875,19398.740234375,0,0.0,0.0
2024-11-25 10:40:00+01:00,19398.990234375,19415.259765625,19398.990234375,19411.619140625,0,0.0,0.0
2024-11-25 10:45:00+01:00,19411.619140625,19421.9609375,19408.8203125,19421.83984375,0,0.0,0.0
2024-11-25 10:50:00+01:00,19421.98046875,19423.3203125,19417.740234375,19418.470703125,0,0.0,0.0
2024-11-25 10:55:00+01:00,19418.470703125,19419.080078125,19397.529296875,19398.5703125,0,0.0,0.0
2024-11-25 11:00:00+01:00,19398.33984375,19400.23046875,19386.990234375,19400.23046875,0,0.0,0.0
2024-11-25 11:05:00+01:00,19400.23046875,19413.30078125,19400.23046875,19413.30078125,0,0.0,0.0
2024-11-25 11:10:00+01:00,19413.5703125,19413.8203125,19402.58984375,19405.849609375,0,0.0,0.0
2024-11-25 11:15:00+01:00,19405.849609375,19412.2109375,19402.689453125,19402.689453125,0,0.0,0.0
2024-11-25 11:20:00+01:00,19402.689453125,19407.529296875,19396.939453125,19401.369140625,0,0.0,0.0
2024-11-25 11:25:00+01:00,19401.2890625,19401.55078125,19388.58984375,19393.380859375,0,0.0,0.0
2024-11-25 11:30:00+01:00,19393.380859375,19406.41015625,19393.380859375,19401.150390625,0,0.0,0.0
2024-11-25 11:35:00+01:00,19401.150390625,19407.44921875,19398.029296875,19401.029296875,0,0.0,0.0
2024-11-25 11:40:00+01:00,19401.029296875,19401.490234375,19389.98046875,19400.099609375,0,0.0,0.0
2024-11-25 11:45:00+01:00,19399.560546875,19399.640625,19392.310546875,19397.609375,0,0.0,0.0
2024-11-25 11:50:00+01:00,19397.55078125,19403.51953125,19396.25,19396.970703125,0,0.0,0.0
2024-11-25 11:55:00+01:00,19396.970703125,19398.7109375,19385.26953125,19385.26953125,0,0.0,0.0
2024-11-25 12:00:00+01:00,19385.23046875,19385.23046875,19368.44921875,19368.91015625,0,0.0,0.0
2024-11-25 12:05:00+01:00,19369.060546875,19380.240234375,19368.490234375,19368.490234375,0,0.0,0.0
2024-11-25 12:10:00+01:00,19368.490234375,19369.640625,19352.369140625,19355.5,0,0.0,0.0
2024-11-25 12:15:00+01:00,19355.25,19367.1796875,19354.66015625,19357.689453125,0,0.0,0.0
2024-11-25 12:20:00+01:00,19357.869140625,19366.720703125,19355.830078125,19365.4296875,0,0.0,0.0
2024-11-25 12:25:00+01:00,19365.76953125,19367.619140625,19355.720703125,19360.060546875,0,0.0,0.0
2024-11-25 12:30:00+01:00,19359.7890625,19374.029296875,19358.720703125,19370.650390625,0,0.0,0.0
2024-11-25 12:35:00+01:00,19370.650390625,19377.150390625,19368.98046875,19372.650390625,0,0.0,0.0
2024-11-25 12:40:00+01:00,19369.4609375,19373.48046875,19365.240234375,19373.310546875,0,0.0,0.0
2024-11-25 12:45:00+01:00,19373.310546875,19376.33984375,19365.44921875,19365.859375,0,0.0,0.0
2024-11-25 12:50:00+01:00,19365.859375,19368.859375,19362.119140625,19366.73046875,0,0.0,0.0
2024-11-25 12:55:00+01:00,19366.73046875,19366.73046875,19345.990234375,19345.990234375,0,0.0,0.0
2024-11-25 13:00:00+01:00,19345.990234375,19349.33984375,19339.26953125,19343.19921875,0,0.0,0.0
2024-11-25 13:05:00+01:00,19343.66015625,19344.2109375,19334.66015625,19336.970703125,0,0.0,0.0
2024-11-25 13:10:00+01:00,19336.810546875,19339.91015625,19329.880859375,19337.240234375,0,0.0,0.0
2024-11-25 13:15:00+01:00,19337.240234375,19357.51953125,19335.419921875,19355.650390625,0,0.0,0.0
2024-11-25 13:20:00+01:00,19355.650390625,19355.75,19342.4609375,19343.359375,0,0.0,0.0
2024-11-25 13:25:00+01:00,19343.1796875,19345.580078125,19338.130859375,19340.91015625,0,0.0,0.0
2024-11-25 13:30:00+01:00,19340.939453125,19355.470703125,19340.7890625,19355.470703125,0,0.0,0.0
2024-11-25 13:35:00+01:00,19355.55078125,19365.73046875,19355.029296875,19365.060546875,0,0.0,0.0
2024-11-25 13:40:00+01:00,19365.119140625,19372.48046875,19362.650390625,19371.880859375,0,0.0,0.0
2024-11-25 13:45:00+01:00,19371.7890625,19380.609375,19371.310546875,19379.1796875,0,0.0,0.0
2024-11-25 13:50:00+01:00,19379.1796875,19391.240234375,19378.349609375,19389.4609375,0,0.0,0.0
2024-11-25 13:55:00+01:00,19389.4609375,19393.51953125,19385.490234375,19387.509765625,0,0.0,0.0
2024-11-25 14:00:00+01:00,19387.41015625,19403.25,19387.41015625,19400.099609375,0,0.0,0.0
2024-11-25 14:05:00+01:00,19400.099609375,19413.26953125,19396.279296875,19413.26953125,0,0.0,0.0
2024-11-25 14:10:00+01:00,19413.169921875,19415.869140625,19404.4296875,19414.7890625,0,0.0,0.0
2024-11-25 14:15:00+01:00,19415.0,19419.0390625,19409.26953125,19411.390625,0,0.0,0.0
2024-11-25 14:20:00+01:00,19411.609375,19416.19921875,19400.470703125,19404.4609375,0,0.0,0.0
2024-11-25 14:25:00+01:00,19404.5703125,19408.830078125,19402.4296875,19406.80078125,0,0.0,0.0
2024-11-25 14:30:00+01:00,19406.5,19408.169921875,19396.330078125,19403.669921875,0,0.0,0.0
2024-11-25 14:35:00+01:00,19403.740234375,19419.150390625,19403.41015625,19416.6796875,0,0.0,0.0
2024-11-25 14:40:00+01:00,19416.6796875,19421.830078125,19413.33984375,19414.5390625,0,0.0,0.0
2024-11-25 14:45:00+01:00,19414.0,19415.830078125,19407.310546875,19412.939453125,0,0.0,0.0
2024-11-25 14:50:00+01:00,19413.01953125,19415.689453125,19409.5,19411.439453125,0,0.0,0.0
2024-11-25 14:55:00+01:00,19411.619140625,19429.41015625,19411.560546875,19425.130859375,0,0.0,0.0
2024-11-25 15:00:00+01:00,19424.9296875,19425.029296875,19405.130859375,19405.130859375,0,0.0,0.0
2024-11-25 15:05:00+01:00,19405.08984375,19409.380859375,19394.439453125,19397.5390625,0,0.0,0.0
2024-11-25 15:10:00+01:00,19398.26953125,19407.060546875,19396.080078125,19402.8203125,0,0.0,0.0
2024-11-25 15:15:00+01:00,19402.41015625,19412.58984375,19400.580078125,19412.5,0,0.0,0.0
2024-11-25 15:20:00+01:00,19412.869140625,19423.91015625,19411.369140625,19423.849609375,0,0.0,0.0
2024-11-25 15:25:00+01:00,19423.900390625,19424.470703125,19403.990234375,19404.419921875,0,0.0,0.0
2024-11-25 15:30:00+01:00,19404.26953125,19425.240234375,19396.599609375,19424.109375,0,0.0,0.0
2024-11-25 15:35:00+01:00,19423.83984375,19437.5390625,19413.9296875,19434.5,0,0.0,0.0
2024-11-25 15:40:00+01:00,19433.140625,19434.66015625,19424.94921875,19426.9609375,0,0.0,0.0
2024-11-25 15:45:00+01:00,19426.9609375,19437.220703125,19418.51953125,19422.3203125,0,0.0,0.0
2024-11-25 15:50:00+01:00,19422.3203125,19427.779296875,19410.349609375,19420.689453125,0,0.0,0.0
2024-11-25 15:55:00+01:00,19420.7890625,19430.240234375,19416.5703125,19416.5703125,0,0.0,0.0
2024-11-25 16:00:00+01:00,19416.779296875,19418.220703125,19399.6796875,19408.310546875,0,0.0,0.0
2024-11-25 16:05:00+01:00,19404.91015625,19426.759765625,19404.19921875,19412.4296875,0,0.0,0.0
2024-11-25 16:10:00+01:00,19412.880859375,19416.810546875,19376.9609375,19386.140625,0,0.0,0.0
2024-11-25 16:15:00+01:00,19386.140625,19399.560546875,19385.73046875,19394.779296875,0,0.0,0.0
2024-11-25 16:20:00+01:00,19394.69921875,19400.990234375,19391.390625,19400.08984375,0,0.0,0.0
2024-11-25 16:25:00+01:00,19399.6796875,19411.05078125,19399.6796875,19410.740234375,0,0.0,0.0
2024-11-25 16:30:00+01:00,19410.76953125,19412.490234375,19397.970703125,19400.109375,0,0.0,0.0
2024-11-25 16:35:00+01:00,19400.109375,19407.0703125,19397.01953125,19397.01953125,0,0.0,0.0
2024-11-25 16:40:00+01:00,19397.01953125,19413.740234375,19394.689453125,19413.6796875,0,0.0,0.0
2024-11-25 16:45:00+01:00,19413.58984375,19413.58984375,19393.220703125,19403.5,0,0.0,0.0
2024-11-25 16:50:00+01:00,19403.759765625,19421.009765625,19403.560546875,19420.26953125,0,0.0,0.0
2024-11-25 16:55:00+01:00,19420.26953125,19427.16015625,19418.48046875,19426.359375,0,0.0,0.0
2024-11-25 17:00:00+01:00,19426.359375,19435.5703125,19422.75,19435.470703125,0,0.0,0.0
2024-11-25 17:05:00+01:00,19435.470703125,19437.94921875,19424.009765625,19425.51953125,0,0.0,0.0
2024-11-25 17:10:00+01:00,19425.51953125,19436.48046875,19425.51953125,19429.189453125,0,0.0,0.0
2024-11-25 17:15:00+01:00,19429.25,19435.560546875,19429.140625,19432.900390625,0,0.0,0.0
2024-11-25 17:20:00+01:00,19432.98046875,19432.98046875,19420.0,19422.640625,0,0.0,0.0
2024-11-25 17:25:00+01:00,19422.640625,19422.640625,19407.130859375,19411.9609375,0,0.0,0.0
2024-11-26 09:00:00+01:00,19309.16015625,19315.3203125,19298.169921875,19314.26953125,0,0.0,0.0
2024-11-26 09:05:00+01:00,19314.4609375,19314.4609375,19287.439453125,19289.91015625,0,0.0,0.0
2024-11-26 09:10:00+01:00,19290.0,19290.0703125,19266.75,19266.75,0,0.0,0.0
2024-11-26 09:15:00+01:00,19266.919921875,19298.970703125,19262.890625,19294.830078125,0,0.0,0.0
2024-11-26 09:20:00+01:00,19294.830078125,19294.830078125,19280.240234375,19286.66015625,0,0.0,0.0
2024-11-26 09:25:00+01:00,19286.580078125,19290.6796875,19272.490234375,19279.3203125,0,0.0,0.0
2024-11-26 09:30:00+01:00,19279.3203125,19279.3203125,19255.990234375,19260.75,0,0.0,0.0
2024-11-26 09:35:00+01:00,19260.08984375,19263.83984375,19239.369140625,19256.220703125,0,0.0,0.0
2024-11-26 09:40:00+01:00,19256.279296875,19263.0703125,19250.150390625,19263.0703125,0,0.0,0.0
2024-11-26 09:45:00+01:00,19263.0703125,19282.25,19263.0703125,19279.939453125,0,0.0,0.0
2024-11-26 09:50:00+01:00,19279.939453125,19289.19921875,19276.609375,19277.859375,0,0.0,0.0
2024-11-26 09:55:00+01:00,19277.810546875,19277.9296875,19265.390625,19269.9296875,0,0.0,0.0
2024-11-26 10:00:00+01:00,19269.9296875,19311.83984375,19269.9296875,19309.609375,0,0.0,0.0
2024-11-26 10:05:00+01:00,19308.189453125,19321.240234375,19292.009765625,19293.970703125,0,0.0,0.0
2024-11-26 10:10:00+01:00,19293.91015625,19306.0,19293.3203125,19300.33984375,0,0.0,0.0
2024-11-26 10:15:00+01:00,19300.33984375,19317.26953125,19298.6796875,19306.560546875,0,0.0,0.0
2024-11-26 10:20:00+01:00,19306.560546875,19306.560546875,19296.4296875,19297.2109375,0,0.0,0.0
2024-11-26 10:25:00+01:00,19297.01953125,19303.98046875,19295.33984375,19297.880859375,0,0.0,0.0
2024-11-26 10:30:00+01:00,19297.880859375,19298.369140625,19290.55078125,19293.83984375,0,0.0,0.0
2024-11-26 10:35:00+01:00,19294.529296875,19306.44921875,19292.91015625,19305.5703125,0,0.0,0.0
2024-11-26 10:40:00+01:00,19305.189453125,19311.349609375,19303.80078125,19309.580078125,0,0.0,0.0
2024-11-26 10:45:00+01:00,19309.580078125,19309.580078125,19284.580078125,19285.66015625,0,0.0,0.0
2024-11-26 10:50:00+01:00,19285.80078125,19296.189453125,19283.130859375,19291.919921875,0,0.0,0.0
2024-11-26 10:55:00+01:00,19291.919921875,19300.189453125,19289.380859375,19292.740234375,0,0.0,0.0
2024-11-26 11:00:00+01:00,19291.970703125,19311.650390625,19291.66015625,19309.30078125,0,0.0,0.0
2024-11-26 11:05:00+01:00,19309.51953125,19309.51953125,19293.890625,19294.859375,0,0.0,0.0
2024-11-26 11:10:00+01:00,19294.310546875,19301.7109375,19293.080078125,19300.69921875,0,0.0,0.0
2024-11-26 11:15:00+01:00,19301.16015625,19308.0,19295.640625,19295.8203125,0,0.0,0.0
2024-11-26 11:20:00+01:00,19295.91015625,19306.98046875,19295.08984375,19301.869140625,0,0.0,0.0
2024-11-26 11:25:00+01:00,19301.69921875,19301.69921875,19286.119140625,19289.4296875,0,0.0,0.0
2024-11-26 11:30:00+01:00,19289.529296875,19294.759765625,19286.69921875,19290.390625,0,0.0,0.0
2024-11-26 11:35:00+01:00,19290.390625,19296.08984375,19287.16015625,19287.16015625,0,0.0,0.0
2024-11-26 11:40:00+01:00,19287.16015625,19287.439453125,19272.689453125,19282.310546875,0,0.0,0.0
2024-11-26 11:45:00+01:00,19282.33984375,19294.529296875,19282.33984375,19293.849609375,0,0.0,0.0
2024-11-26 11:50:00+01:00,19293.849609375,19303.359375,19289.830078125,19303.359375,0,0.0,0.0
2024-11-26 11:55:00+01:00,19302.359375,19307.630859375,19300.580078125,19302.189453125,0,0.0,0.0
2024-11-26 12:00:00+01:00,19302.419921875,19303.890625,19294.91015625,19299.0390625,0,0.0,0.0
2024-11-26 12:05:00+01:00,19299.109375,19318.859375,19297.55078125,19313.189453125,0,0.0,0.0
2024-11-26 12:10:00+01:00,19313.369140625,19320.650390625,19308.73046875,19310.0,0,0.0,0.0
2024-11-26 12:15:00+01:00,19311.5390625,19318.16015625,19306.419921875,19307.0390625,0,0.0,0.0
2024-11-26 12:20:00+01:00,19307.0390625,19318.140625,19305.310546875,19312.94921875,0,0.0,0.0
2024-11-26 12:25:00+01:00,19312.94921875,19316.119140625,19300.630859375,19300.740234375,0,0.0,0.0
2024-11-26 12:30:00+01:00,19300.80078125,19300.990234375,19293.830078125,19299.169921875,0,0.0,0.0
2024-11-26 12:35:00+01:00,19299.390625,19314.490234375,19299.390625,19311.869140625,0,0.0,0.0
2024-11-26 12:40:00+01:00,19311.869140625,19329.609375,19311.7109375,19328.83984375,0,0.0,0.0
2024-11-26 12:45:00+01:00,19328.83984375,19332.689453125,19324.58984375,19325.009765625,0,0.0,0.0
2024-11-26 12:50:00+01:00,19325.009765625,19345.0703125,19322.98046875,19341.970703125,0,0.0,0.0
2024-11-26 12:55:00+01:00,19341.970703125,19342.69921875,19335.919921875,19341.859375,0,0.0,0.0
2024-11-26 13:00:00+01:00,19341.7890625,19348.130859375,19338.349609375,19346.7890625,0,0.0,0.0
2024-11-26 13:05:00+01:00,19347.220703125,19357.439453125,19346.8203125,19357.439453125,0,0.0,0.0
2024-11-26 13:10:00+01:00,19357.439453125,19375.51953125,19357.439453125,19374.609375,0,0.0,0.0
2024-11-26 13:15:00+01:00,19374.69921875,19382.189453125,19366.16015625,19375.830078125,0,0.0,0.0
2024-11-26 13:20:00+01:00,19372.400390625,19372.890625,19346.2890625,19346.439453125,0,0.0,0.0
2024-11-26 13:25:00+01:00,19346.439453125,19352.490234375,19340.609375,19345.41015625,0,0.0,0.0
2024-11-26 13:30:00+01:00,19345.41015625,19356.310546875,19344.6796875,19350.759765625,0,0.0,0.0
2024-11-26 13:35:00+01:00,19350.759765625,19359.58984375,19350.759765625,19358.94921875,0,0.0,0.0
2024-11-26 13:40:00+01:00,19359.029296875,19368.26953125,19356.630859375,19366.4609375,0,0.0,0.0
2024-11-26 13:45:00+01:00,19366.4609375,19370.970703125,19363.83984375,19370.939453125,0,0.0,0.0
2024-11-26 13:50:00+01:00,19370.939453125,19373.349609375,19365.259765625,19365.689453125,0,0.0,0.0
2024-11-26 13:55:00+01:00,19365.689453125,19375.279296875,19365.19921875,19374.720703125,0,0.0,0.0
2024-11-26 14:00:00+01:00,19374.720703125,19375.5703125,19349.2109375,19369.0703125,0,0.0,0.0
2024-11-26 14:05:00+01:00,19369.0703125,19385.349609375,19365.009765625,19377.400390625,0,0.0,0.0
2024-11-26 14:10:00+01:00,19377.310546875,19379.3203125,19354.7890625,19358.220703125,0,0.0,0.0
2024-11-26 14:15:00+01:00,19358.220703125,19367.859375,19358.220703125,19362.33984375,0,0.0,0.0
2024-11-26 14:20:00+01:00,19362.3203125,19364.55078125,19353.0,19353.240234375,0,0.0,0.0
2024-11-26 14:25:00+01:00,19353.330078125,19363.2109375,19351.939453125,19356.099609375,0,0.0,0.0
2024-11-26 14:30:00+01:00,19356.099609375,19360.8203125,19355.1796875,19356.009765625,0,0.0,0.0
2024-11-26 14:35:00+01:00,19356.009765625,19356.900390625,19346.58984375,19352.150390625,0,0.0,0.0
2024-11-26 14:40:00+01:00,19352.1796875,19361.400390625,19352.1796875,19354.75,0,0.0,0.0
2024-11-26 14:45:00+01:00,19354.75,19354.80078125,19336.830078125,19337.419921875,0,0.0,0.0
2024-11-26 14:50:00+01:00,19337.4609375,19350.83984375,19334.359375,19347.490234375,0,0.0,0.0
2024-11-26 14:55:00+01:00,19347.490234375,19348.05078125,19337.48046875,19344.439453125,0,0.0,0.0
2024-11-26 15:00:00+01:00,19344.349609375,19355.599609375,19343.599609375,19355.390625,0,0.0,0.0
2024-11-26 15:05:00+01:00,19354.970703125,19364.220703125,19354.439453125,19361.66015625,0,0.0,0.0
2024-11-26 15:10:00+01:00,19361.75,19374.25,19361.75,19373.83984375,0,0.0,0.0
2024-11-26 15:15:00+01:00,19373.720703125,19375.990234375,19366.130859375,19368.509765625,0,0.0,0.0
2024-11-26 15:20:00+01:00,19368.619140625,19370.900390625,19365.630859375,19370.029296875,0,0.0,0.0
2024-11-26 15:25:00+01:00,19369.94921875,19373.55078125,19363.55078125,19363.55078125,0,0.0,0.0
2024-11-26 15:30:00+01:00,19363.359375,19369.560546875,19348.26953125,19350.189453125,0,0.0,0.0
2024-11-26 15:35:00+01:00,19350.189453125,19353.990234375,19335.5390625,19336.119140625,0,0.0,0.0
2024-11-26 15:40:00+01:00,19336.119140625,19356.470703125,19336.029296875,19349.26953125,0,0.0,0.0
2024-11-26 15:45:00+01:00,19349.19921875,19349.919921875,19335.66015625,19346.470703125,0,0.0,0.0
2024-11-26 15:50:00+01:00,19346.470703125,19358.759765625,19345.009765625,19345.150390625,0,0.0,0.0
2024-11-26 15:55:00+01:00,19344.16015625,19346.0390625,19338.939453125,19341.619140625,0,0.0,0.0
2024-11-26 16:00:00+01:00,19341.890625,19346.4609375,19304.33984375,19304.69921875,0,0.0,0.0
2024-11-26 16:05:00+01:00,19304.48046875,19314.609375,19297.189453125,19298.16015625,0,0.0,0.0
2024-11-26 16:10:00+01:00,19297.51953125,19297.51953125,19285.44921875,19291.830078125,0,0.0,0.0
2024-11-26 16:15:00+01:00,19291.9296875,19294.98046875,19274.6796875,19282.859375,0,0.0,0.0
2024-11-26 16:20:00+01:00,19282.91015625,19294.349609375,19282.91015625,19285.23046875,0,0.0,0.0
2024-11-26 16:25:00+01:00,19285.19921875,19285.220703125,19263.390625,19276.599609375,0,0.0,0.0
2024-11-26 16:30:00+01:00,19276.80078125,19279.55078125,19269.859375,19276.19921875,0,0.0,0.0
2024-11-26 16:35:00+01:00,19276.150390625,19290.23046875,19276.140625,19286.740234375,0,0.0,0.0
2024-11-26 16:40:00+01:00,19287.33984375,19310.720703125,19286.419921875,19310.720703125,0,0.0,0.0
2024-11-26 16:45:00+01:00,19310.689453125,19311.6796875,19300.9296875,19302.279296875,0,0.0,0.0
2024-11-26 16:50:00+01:00,19302.279296875,19304.880859375,19291.1796875,19299.76953125,0,0.0,0.0
2024-11-26 16:55:00+01:00,19299.76953125,19306.83984375,19294.5390625,19295.4609375,0,0.0,0.0
2024-11-26 17:00:00+01:00,19295.33984375,19317.51953125,19295.33984375,19309.9609375,0,0.0,0.0
2024-11-26 17:05:00+01:00,19308.1796875,19310.01953125,19291.80078125,19292.4609375,0,0.0,0.0
2024-11-26 17:10:00+01:00,19292.4609375,19298.05078125,19283.75,19286.2109375,0,0.0,0.0
2024-11-26 17:15:00+01:00,19286.2109375,19301.150390625,19286.2109375,19300.5,0,0.0,0.0
2024-11-26 17:20:00+01:00,19300.5,19313.33984375,19300.5,19305.75,0,0.0,0.0
2024-11-26 17:25:00+01:00,19305.6796875,19308.470703125,19302.169921875,19307.509765625,0,0.0,0.0
2024-11-27 09:00:00+01:00,19257.76953125,19261.58984375,19250.41015625,19260.390625,0,0.0,0.0
2024-11-27 09:05:00+01:00,19261.4296875,19287.0390625,19261.30078125,19285.4609375,0,0.0,0.0
2024-11-27 09:10:00+01:00,19285.25,19285.810546875,19261.44921875,19270.150390625,0,0.0,0.0
2024-11-27 09:15:00+01:00,19269.279296875,19273.2109375,19257.759765625,19258.16015625,0,0.0,0.0
2024-11-27 09:20:00+01:00,19258.0703125,19264.4609375,19207.400390625,19207.94921875,0,0.0,0.0
2024-11-27 09:25:00+01:00,19207.94921875,19237.16015625,19207.740234375,19223.80078125,0,0.0,0.0
2024-11-27 09:30:00+01:00,19223.599609375,19226.7890625,19211.380859375,19226.630859375,0,0.0,0.0
2024-11-27 09:35:00+01:00,19227.220703125,19234.060546875,19222.970703125,19228.4609375,0,0.0,0.0
2024-11-27 09:40:00+01:00,19228.640625,19229.669921875,19210.060546875,19218.0,0,0.0,0.0
2024-11-27 09:45:00+01:00,19218.25,19242.509765625,19215.69921875,19236.80078125,0,0.0,0.0
2024-11-27 09:50:00+01:00,19237.220703125,19239.30078125,19224.189453125,19232.810546875,0,0.0,0.0
2024-11-27 09:55:00+01:00,19232.810546875,19243.80078125,19228.990234375,19243.80078125,0,0.0,0.0
2024-11-27 10:00:00+01:00,19243.130859375,19261.369140625,19243.130859375,19261.369140625,0,0.0,0.0
